Product Desc,Qty,Total Cost,Total Cost %,Total Profit,Total Profit %,Branch,Service Type,Category,Section,RevenueFixed,ProfitMargin
CAESER SALAD (GRAB&GO),2.0,201.62,23.98,639.22,76.02,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,840.84,0.7602159745016888
CHICKEN CAESER SALAD (GRAB&GO),3.0,636.13,45.85,751.26,54.15,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,1387.3899999999999,0.5414915777106654
CHICKEN VERDE SALAD,2.0,405.81,43.87,519.12,56.13,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,924.9300000000001,0.5612532840323051
CHOCOLATE SP/MO,29.0,2197.52,36.05,3898.57,63.95,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,6096.09,0.6395197577463587
FREEZE DROPS STRAWBERRY,32.0,4353.28,67.74,2073.15,32.26,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,6426.43,0.32259746079860824
MAK BAR CHOCOLATE CRUNCH,5.0,343.54,29.33,827.64,70.67,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,1171.18,0.7066719035502655
MAK BAR PRO COOKIES CREAM,3.0,251.21,29.66,595.64,70.34,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,846.85,0.7033595087677865
MAK BAR PRO VANILLE,5.0,418.68,29.66,992.73,70.34,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,1411.41,0.7033604693179161
MAK BAR WHITE ALMOND CRUNCH,1.0,68.71,29.33,165.53,70.67,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,234.24,0.7066683743169399
MATCHA CUP,6.0,454.66,36.05,806.6,63.95,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,1261.26,0.6395192109477824
MEDIUM CHIPS,99.0,1086.89,18.22,4877.08,81.78,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,5963.97,0.8177572992486548
MEXICAN FEISTA SALAD,1.0,265.31,55.22,215.17,44.78,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,480.48,0.4478230103230103
PASTA PESTO SALAD,1.0,183.32,38.15,297.16,61.85,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,480.48,0.6184648684648685
QUINOA SALAD (GRAB&GO),36.0,6920.53,41.21,9872.26,58.79,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,16792.79,0.5878868252386887
TIRAMISU CUP,124.0,20346.33,43.64,26278.29,56.36,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,46624.62,0.5636140305272193
TUNA PASTA SALAD (GRAB&GO),38.0,7230.55,40.7,10535.21,59.3,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,17765.76,0.5930064348499586
VANILLA  ASH,15.0,1136.65,36.05,2016.5,63.95,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,3153.15,0.6395192109477824
Total By Division:,435.0,50728.41,40.41,74797.12,59.59,Stories raouche,TAKE AWAY,FOOD,GRAB&GO FOOD,125525.53,0.5958717720610301
CHOCOLATE ROLL+DRINK,5.0,293.44,15.03,1658.51,84.97,Stories raouche,TAKE AWAY,FOOD,OFFER,1951.95,0.8496682804375112
CINNAMON ROLL+DRINK,11.0,553.06,12.88,3741.24,87.12,Stories raouche,TAKE AWAY,FOOD,OFFER,4294.299999999999,0.8712106746151876
Total By Division:,16.0,846.5,13.55,5399.75,86.45,Stories raouche,TAKE AWAY,FOOD,OFFER,6246.25,0.8644786872123273
Total By Category:,16050.27,646728.98,37.69,1069274.33,62.31,Stories raouche,TAKE AWAY,FOOD,OFFER,1716003.31,0.6231190369906687
Total By Department:,36693.78,1333012.3,29.27,3220788.02,70.73,Stories raouche,TAKE AWAY,FOOD,OFFER,4553800.32,0.7072747581518901
Total By Branch:,36693.78,1333012.3,29.27,3220788.02,70.73,Stories raouche,TAKE AWAY,FOOD,OFFER,4553800.32,0.7072747581518901
ADD CARAMEL SF MEDIUM,1.0,9.85,32.78,20.19,67.22,Stories kaslik,TABLE,BEVERAGES,COLD BAR SECTION,30.04,0.6721038615179761
CARAMEL FRAPP MEDIUM,1.0,71.02,26.87,193.25,73.13,Stories kaslik,TABLE,BEVERAGES,COLD BAR SECTION,264.27,0.731259696522496
REPLACE SKIMMED MILK MEDIUM,1.0,0.0,0.0,0.0,100.0,Stories kaslik,TABLE,BEVERAGES,COLD BAR SECTION,0.0,
Total By Division:,3.0,80.86,27.48,213.43,72.52,Stories kaslik,TABLE,BEVERAGES,22-Jan-26,294.29,0.7252370111114886
WATER,2.0,9.17,10.9,74.92,89.1,Stories kaslik,TABLE,BEVERAGES,GRAB&GO BEVERAGES,84.09,0.8909501724342965
Total By Division:,2.0,9.17,10.9,74.92,89.1,Stories kaslik,TABLE,BEVERAGES,GRAB&GO BEVERAGES,84.09,0.8909501724342965
CAPPUCCINO MEDIUM,0.0,0.0,0.0,0.0,100.0,Stories kaslik,TABLE,BEVERAGES,HOT BAR SECTION,0.0,
Total By Division:,0.0,0.0,0.0,0.0,100.0,Stories kaslik,TABLE,BEVERAGES,HOT BAR SECTION,0.0,
Total By Category:,5.0,90.03,23.79,288.35,76.21,Stories kaslik,TABLE,BEVERAGES,HOT BAR SECTION,378.38,0.7620645911517523
MANGO COMBO,1.0,12.28,0.0,-12.28,100.0,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,0.0,
MANGO YOGHURT COMBO SMALL,1.0,65.05,18.36,289.31,81.64,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,354.36,0.8164296195958911
MIXED NUTS COMBO,1.0,15.39,0.0,-15.39,100.0,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,0.0,
STRAWBERRY COMBO,1.0,14.51,0.0,-14.51,100.0,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,0.0,
Total By Division:,4.0,107.23,30.26,247.12,69.74,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,354.35,0.6973895865669535
Total By Category:,4.0,107.23,30.26,247.12,69.74,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,354.35,0.6973895865669535
Total By Department:,9.0,197.26,26.92,535.47,73.08,Stories kaslik,TABLE,FOOD,FROZEN YOGHURT,732.73,0.730787602527534
1 SHOT DECAFE,68.0,649.17,0.0,-649.17,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,0.0,
2 SHOT DECAFE,114.0,2176.64,0.0,-2176.64,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,0.0,
3 SHOT DECAFE,33.0,945.12,0.0,-945.12,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,0.0,
ADD CARAMEL DRIZZLE,20.0,67.12,10.35,581.52,89.65,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,648.64,0.8965219536260484
ADD CARAMEL LARGE,35.0,300.82,27.98,774.26,72.02,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,1075.08,0.7201882650593444
ADD CARAMEL MEDIUM,132.0,1031.38,25.86,2956.61,74.14,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,3987.9900000000002,0.7413784889129612
ADD CARAMEL SF LARGE,31.0,406.93,42.08,560.04,57.92,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,966.97,0.5791699845910421
ADD CARAMEL SF MEDIUM,107.0,1053.41,32.39,2198.84,67.61,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,3252.25,0.6760980859405028
ADD CARAMEL SF SMALL,60.0,393.8,21.29,1456.05,78.71,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,1849.85,0.7871178744222505
ADD CARAMEL SMALL,73.0,380.26,17.44,1799.92,82.56,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,2180.1800000000003,0.825583208725885
ADD CHOCOLATE DRIZZLE,5.0,16.49,9.98,148.68,90.02,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,165.17000000000002,0.9001634679421202
ADD FULL FAT MILK,17.0,57.06,0.0,-57.06,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,0.0,
ADD HAZELNUT LARGE,3.0,32.49,33.81,63.61,66.19,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,96.1,0.6619146722164413
ADD HAZELNUT MEDIUM,22.0,216.59,32.06,459.09,67.94,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,675.68,0.6794488515273502
ADD HAZELNUT SMALL,24.0,157.52,23.63,509.15,76.37,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,666.67,0.7637211813940931
ADD MATCHA LARGE,1.0,46.54,77.49,13.52,22.51,Stories kaslik,TAKE AWAY,BEVERAGES,COLD BAR SECTION,60.06,0.2251082251082251
ADD MOCHA LARGE,1.0,19.78,59.89,13.25,40.11,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,33.03,0.40115046927036024
ADD MOCHA MEDIUM,3.0,44.51,49.41,45.58,50.59,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,90.09,0.5059385059385059
ADD MOCHA SMALL,5.0,49.46,32.94,100.69,67.06,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,150.15,0.6705960705960705
ADD SHOT,337.0,2985.99,36.72,5146.14,63.28,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,8132.13,0.6328157567574547
ADD SKIMMED MILK,15.0,50.34,0.0,-50.34,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
ADD TOFFEE NUT MEDIUM,1.0,15.96,53.15,14.07,46.85,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,30.03,0.46853146853146854
ADD TOFFEE NUT SMALL,1.0,11.97,39.87,18.06,60.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,30.03,0.6013986013986014
ADD VANILLA LARGE,33.0,378.17,37.04,642.85,62.96,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1021.02,0.6296154825566591
ADD VANILLA MEDIUM,96.0,750.1,25.86,2150.81,74.14,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2900.91,0.7414259663347019
ADD VANILLA SF LARGE,64.0,924.12,46.56,1060.87,53.44,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1984.9899999999998,0.534446017360289
ADD VANILLA SF MEDIUM,266.0,2618.77,32.3,5489.34,67.7,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,8108.110000000001,0.6770184420290302
ADD VANILLA SF SMALL,187.0,1227.34,22.12,4322.21,77.88,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,5549.55,0.7788397257435288
ADD VANILLA SMALL,73.0,380.26,17.35,1811.94,82.65,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2192.2,0.8265395493111943
ADD WHIPPED CREAM,21.0,186.07,29.51,444.56,70.49,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,630.63,0.7049458478029906
ADD WHITE MOCHA LARGE,6.0,51.55,27.25,137.64,72.75,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,189.19,0.72752259633173
ADD WHITE MOCHA MEDIUM,24.0,154.66,21.11,578.08,78.89,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,732.74,0.7889292245544123
ADD WHITE MOCHA SMALL,76.0,326.5,82.99,66.9,17.01,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,393.4,0.1700559227249619
ADD YIRGACHEFFE SHOT,1.0,9.55,15.9,50.51,84.1,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,60.06,0.8409923409923409
BLUE NADE,7.0,471.16,25.47,1378.69,74.53,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1849.8500000000001,0.7452982674270887
CARAMEL CREAM  FRAPP LARGE,8.0,513.34,21.37,1889.06,78.63,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2402.4,0.7863220113220113
CARAMEL CREAM  FRAPP MEDIUM,21.0,892.23,15.75,4774.44,84.25,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,5666.67,0.8425477396778001
CARAMEL CREAM FRAPP SMALL,44.0,1430.29,30.93,3194.33,69.07,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,4624.62,0.6907226972162037
CARAMEL FRAPP LARGE,21.0,1504.4,23.3,4952.06,76.7,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,6456.460000000001,0.7669930581154378
CARAMEL FRAPP MEDIUM,127.0,9018.94,26.39,25161.24,73.61,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,34180.18,0.7361353860629172
CARAMEL FRAPP SMALL,66.0,3720.64,27.79,9666.75,72.21,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,13387.39,0.7220787621784381
CHOCOLATE CREAM FRAP SMALL,27.0,1394.97,23.56,4526.95,76.44,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,5921.92,0.7644395736517886
CHOCOLATE CREAM FRAPP LARGE,8.0,569.07,24.61,1743.24,75.39,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2312.31,0.7538954551941565
CHOCOLATE CREAM FRAPP MEDIUM,51.0,3510.46,25.42,10297.34,74.58,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,13807.8,0.7457625400136155
COFFEE FRAPP LARGE,6.0,362.81,23.97,1150.7,76.03,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1513.51,0.76028569352036
COFFEE FRAPPE MEDIUM,15.0,872.51,27.49,2301.66,72.51,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3174.17,0.7251218428754603
COFFEE FRAPPE SMALL,12.0,573.7,27.93,1480.36,72.07,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2054.06,0.7206994927119947
COLD BREW BOTTLE,74.0,3155.64,33.14,6366.88,66.86,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,9522.52,0.6686129301907479
DOUBLE SHOT SHAKEN LARGE,4.0,292.93,27.71,764.12,72.29,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1057.05,0.722879712407171
DOUBLE SHOT SHAKEN MEDIUM,33.0,1691.5,22.32,5888.08,77.68,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,7579.58,0.7768346003340555
DOUBLE SHOT SHAKEN SMALL,72.0,2302.66,95.97,96.74,4.03,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2399.3999999999996,0.04031841293656748
ESPRESSO FRAPP MEDIUM,6.0,336.92,26.28,945.36,73.72,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1282.28,0.7372492747293883
ESPRESSO FRAPP SMALL,10.0,457.94,24.92,1379.89,75.08,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1837.8300000000002,0.7508257020507881
HAZELNUT FRAPP MEDIUM,6.0,408.07,28.31,1033.37,71.69,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1441.4399999999998,0.7169011544011544
HAZELNUT FRAPP SMALL,1.0,54.37,23.51,176.86,76.49,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,231.23000000000002,0.7648661505859966
ICED AMERICANO LARGE,14.0,688.3,18.6,3011.4,81.4,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3699.7,0.8139578884774442
ICED AMERICANO MEDIUM,57.0,2022.49,15.52,11010.54,84.48,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,13033.03,0.8448181274807163
ICED AMERICANO SMALL,51.0,1126.55,11.42,8738.31,88.58,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,9864.859999999999,0.8858017245049601
ICED CARAMEL MACCHIATO LARGE,12.0,700.1,18.71,3041.65,81.29,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3741.75,0.8128950357453064
ICED CARAMEL MACCHIATO MEDIUM,51.0,2588.31,18.86,11132.41,81.14,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,13720.72,0.8113575672413693
ICED CARAMEL MACCHIATO SMALL,22.0,708.09,15.43,3880.5,84.57,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,4588.59,0.8456846220734474
ICED CLASSIC CHOC LARGE,1.0,61.02,20.74,233.27,79.26,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,294.29,0.792653505046043
ICED CLASSIC CHOC MEDIUM,12.0,546.23,17.22,2624.94,82.78,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3171.17,0.8277512716126856
ICED CLASSIC CHOC SMALL,17.0,658.27,16.97,3221.61,83.03,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3879.88,0.8303375362124602
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,1.0,70.5,29.35,169.74,70.65,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,240.24,0.7065434565434565
ICED LATTE LARGE,64.0,3024.13,17.65,14105.0,82.35,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,17129.13,0.8234510450910233
ICED LATTE MEDIUM,314.0,12873.57,17.87,59174.48,82.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,72048.05,0.8213196609762513
ICED LATTE SMALL,191.0,4708.13,12.39,33285.87,87.61,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,37994.0,0.8760822761488657
ICED LEMON TEA  MEDIUM,1.0,28.94,12.04,211.31,87.96,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,240.25,0.8795421436004163
ICED MATCHA LATTE LARGE,61.0,4886.01,29.37,11747.62,70.63,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,16633.63,0.7062571429086736
ICED MATCHA LATTE MEDIUM,166.0,10713.16,27.85,27749.3,72.15,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,38462.46,0.7214645137102516
ICED MATCHA LATTE SMALL,88.0,4023.99,26.78,11000.04,73.22,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,15024.03,0.7321630747542437
ICED MOCHA LARGE,11.0,693.1,21.02,2604.2,78.98,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3297.2999999999997,0.7897977132805629
ICED MOCHA MEDIUM,52.0,2746.44,19.87,11076.38,80.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,13822.82,0.8013111651602205
ICED MOCHA SMALL,31.0,1008.37,15.07,5682.32,84.93,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,6690.69,0.8492875921616455
ICED PEACH TEA  MEDIUM,16.0,761.04,19.8,3082.8,80.2,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3843.84,0.8020104895104895
ICED PEACH TEA  SMALL,33.0,1169.01,185.37,-538.38,-85.37,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,630.63,-0.853717710860568
ICED PEACH TEA LARGE,9.0,551.31,22.67,1881.12,77.33,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2432.43,0.7733501066834401
ICED SALTED CARAMEL LATTE LARGE,6.0,441.79,22.63,1510.16,77.37,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1951.95,0.7736673582827429
ICED SALTED CARAMEL LATTE MEDIUM,22.0,1360.23,22.36,4723.85,77.64,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,6084.08,0.7764279891125693
ICED SALTED CARAMEL LATTE SMALL,5.0,198.28,16.03,1038.96,83.97,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1237.24,0.8397400665998513
ICED SPANISH LATTE MEDIUM,141.0,7858.2,19.16,33150.81,80.84,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,41009.009999999995,0.8083786953159806
ICED SPANISH LATTE SMALL,108.0,3804.56,26.56,10519.76,73.44,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,14324.32,0.7343985613278676
ICED TOFFEE NUT LATTE MEDIUM,4.0,266.45,24.65,814.63,75.35,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1081.08,0.7535335035335036
ICED TOFFEE NUT LATTE SMALL,2.0,90.55,18.85,389.93,81.15,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,480.48,0.811542624042624
ICED WHITE MOCHA LARGE,27.0,1399.05,17.28,6697.05,82.72,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,8096.1,0.8271945751658205
ICED WHITE MOCHA MEDIUM,83.0,3687.03,16.65,18463.13,83.35,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,22150.16,0.8335438660488231
ICED WHITE MOCHA SMALL,43.0,1158.08,14.99,6565.64,85.01,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,7723.72,0.8500618872771152
MATCHA CREAM  FRAPP SMALL,16.0,829.85,30.14,1923.91,69.86,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2753.76,0.6986483934692929
MATCHA CREAM FRAPP LARGE,9.0,679.54,24.87,2053.19,75.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2732.73,0.7513329161680811
MATCHA CREAM FRAPP MEDIUM,16.0,1096.79,26.87,2984.29,73.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,4081.08,0.7312500612582944
MOCHA FRAPP LARGE,9.0,677.76,26.87,1844.76,73.13,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2522.52,0.7313163027448741
MOCHA FRAPP MEDIUM,32.0,2336.18,27.99,6009.17,72.01,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,8345.35,0.7200620704943471
MOCHA FRAPP SMALL,20.0,1154.0,27.31,3071.22,72.69,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,4225.219999999999,0.726878127056106
REPLACE 1 SHOT YIRGACHEFFE,4.0,7.52,3.13,232.72,96.87,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,240.24,0.9686979686979686
REPLACE 2 SHOT YIRGACHEFFE,3.0,11.28,6.26,168.9,93.74,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,180.18,0.9373959373959374
REPLACE 3 SHOT YIRGACHEFFE,2.0,11.28,9.39,108.84,90.61,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,120.12,0.906093906093906
REPLACE ALMOND LARGE,14.0,783.12,36.73,1349.01,63.27,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2132.13,0.6327053228461679
REPLACE ALMOND MEDIUM,61.0,2653.92,35.75,4769.5,64.25,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,7423.42,0.6424936215383206
REPLACE ALMOND SMALL,56.0,1740.28,34.01,3376.84,65.99,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,5117.12,0.6599102620223877
REPLACE COCONUT LARGE,23.0,1328.35,43.67,1713.69,56.33,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3042.04,0.5633357878265901
REPLACE COCONUT MEDIUM,73.0,3279.16,39.28,5069.18,60.72,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,8348.34,0.6072081395822403
REPLACE COCONUT SMALL,35.0,1123.0,35.21,2066.19,64.79,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3189.19,0.6478729708797532
REPLACE LACTOSE FREE LARGE,65.0,1090.78,0.0,-1090.78,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE LACTOSE FREE MEDIUM,195.0,2545.16,0.0,-2545.16,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE LACTOSE FREE SMALL,144.0,1342.5,0.0,-1342.5,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE SKIMMED MILK LARGE,72.0,0.0,0.0,0.0,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE SKIMMED MILK MEDIUM,294.0,0.0,0.0,0.0,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE SKIMMED MILK SMALL,269.0,0.0,0.0,0.0,100.0,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,0.0,
REPLACE SUGAR FREE ALMOND LARGE,7.0,388.43,34.96,722.68,65.04,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1111.11,0.6504126504126504
REPLACE SUGAR FREE ALMOND MEDIUM,28.0,1035.81,30.15,2399.62,69.85,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3435.43,0.6984918918446891
REPLACE SUGAR FREE ALMOND SMALL,16.0,493.24,32.78,1011.26,67.22,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1504.5,0.672156862745098
REPLACE SUGAR FREE OAT LARGE,6.0,302.06,32.45,628.87,67.55,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,930.9300000000001,0.6755287723029658
REPLACE SUGAR FREE OAT MEDIUM,41.0,1376.06,27.74,3584.9,72.26,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,4960.96,0.722622234406244
REPLACE SUGAR FREE OAT SMALL,23.0,643.28,30.78,1446.81,69.22,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2090.09,0.6922237798372318
REPLACE SUGAR FREE SOYA MEDIUM,3.0,93.97,23.71,302.42,76.29,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,396.39,0.7629354928227252
REPLACE SUGAR FREE SOYA SMALL,4.0,104.42,28.27,264.95,71.73,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,369.37,0.7173024338738934
SALTED CARAMEL CREAM FRAPPE LARGE,1.0,89.99,27.24,240.34,72.76,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,330.33,0.7275754548481822
SALTED CARAMEL CREAM FRAPPE MEDIUM,2.0,157.02,29.05,383.52,70.95,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,540.54,0.7095127095127095
SALTED CARAMEL FRAPPE LARGE,5.0,538.57,33.84,1053.03,66.16,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1591.6,0.6616172405126917
SALTED CARAMEL FRAPPE MEDIUM,14.0,1347.24,34.62,2544.65,65.38,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,3891.8900000000003,0.653833998391527
SALTED CARAMEL FRAPPE SMALL,2.0,142.97,54.1,121.29,45.9,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,264.26,0.458979792628472
SIGNATURE ICED CHOCOLATE LARGE,1.0,105.38,32.49,218.94,67.51,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,324.32,0.6750740009866798
SIGNATURE ICED CHOCOLATE MEDIUM,9.0,785.84,33.04,1592.54,66.96,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,2378.38,0.6695902252793918
SIGNATURE ICED CHOCOLATE SMALL,8.0,530.98,29.08,1294.85,70.92,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,1825.83,0.709184316174014
STRAWBERRY CREAM FRAPP LARGE,19.0,1400.76,24.81,4244.88,75.19,Stories kaslik,TAKE AWAY,BEVERAGES,22-Jan-26,5645.64,0.7518864114608795
